Name, SOME PERSON
Address,"SOME ADDRESS, CHICAGO IL 60600-0000"
Account Number,1234589712
Service,Service 1

TYPE,DATE,START TIME,END TIME,USAGE,UNITS,COST,NOTES
Electric usage,2023-01-27,20:30,20:59,0.20,kWh,$0.03,
Electric usage,2023-01-27,21:00,21:29,0.12,kWh,$0.02,
Electric usage,2023-01-27,21:30,21:59,0.16,kWh,$0.02,
Electric usage,2023-01-27,22:00,22:29,0.14,kWh,$0.02,
Electric usage,2023-01-27,22:30,22:59,0.13,kWh,$0.02,
Electric usage,2023-01-27,23:00,23:29,0.18,kWh,$0.03,
Electric usage,2023-01-27,23:30,23:59,0.10,kWh,$0.01,
Electric usage,2023-01-28,00:00,00:29,0.21,kWh,$0.03,
Electric usage,2023-01-28,00:30,00:59,0.08,kWh,$0.01,
Electric usage,2023-01-28,01:00,01:29,0.30,kWh,$0.04,
Electric usage,2023-01-28,01:30,01:59,0.11,kWh,$0.02,
Electric usage,2023-01-28,02:00,02:29,0.24,kWh,$0.03,
Electric usage,2023-01-28,02:30,02:59,0.06,kWh,$0.01,
Electric usage,2023-01-28,03:00,03:29,0.17,kWh,$0.02,
Electric usage,2023-01-28,03:30,03:59,0.03,kWh,$0.00,
Electric usage,2023-01-28,04:00,04:29,0.19,kWh,$0.03,
Electric usage,2023-01-28,04:30,04:59,0.06,kWh,$0.01,
Electric usage,2023-01-28,05:00,05:29,0.09,kWh,$0.01,
Electric usage,2023-01-28,05:30,05:59,0.10,kWh,$0.01,
Electric usage,2023-01-28,06:00,06:29,0.12,kWh,$0.02,
Electric usage,2023-01-28,06:30,06:59,0.13,kWh,$0.02,
Electric usage,2023-01-28,07:00,07:29,0.04,kWh,$0.01,
Electric usage,2023-01-28,07:30,07:59,0.14,kWh,$0.02,
Electric usage,2023-01-28,08:00,08:29,0.10,kWh,$0.01,
Electric usage,2023-01-28,08:30,08:59,0.21,kWh,$0.03,
Electric usage,2023-01-28,09:00,09:29,0.11,kWh,$0.02,
Electric usage,2023-01-28,09:30,09:59,0.14,kWh,$0.02,
Electric usage,2023-01-28,10:00,10:29,0.11,kWh,$0.02,
Electric usage,2023-01-28,10:30,10:59,0.12,kWh,$0.02,
Electric usage,2023-01-28,11:00,11:29,0.13,kWh,$0.02,
Electric usage,2023-01-28,11:30,11:59,0.21,kWh,$0.03,
Electric usage,2023-01-28,12:00,12:29,0.45,kWh,$0.06,
Electric usage,2023-01-28,12:30,12:59,0.14,kWh,$0.02,
Electric usage,2023-01-28,13:00,13:29,0.21,kWh,$0.03,
Electric usage,2023-01-28,13:30,13:59,0.12,kWh,$0.02,
Electric usage,2023-01-28,14:00,14:29,0.22,kWh,$0.03,
Electric usage,2023-01-28,14:30,14:59,0.13,kWh,$0.02,
Electric usage,2023-01-28,15:00,15:29,0.42,kWh,$0.06,
Electric usage,2023-01-28,15:30,15:59,0.15,kWh,$0.02,
Electric usage,2023-01-28,16:00,16:29,0.21,kWh,$0.03,
Electric usage,2023-01-28,16:30,16:59,0.13,kWh,$0.02,
Electric usage,2023-01-28,17:00,17:29,0.17,kWh,$0.02,
Electric usage,2023-01-28,17:30,17:59,0.13,kWh,$0.02,
Electric usage,2023-01-28,18:00,18:29,0.16,kWh,$0.02,
Electric usage,2023-01-28,18:30,18:59,0.21,kWh,$0.03,
Electric usage,2023-01-28,19:00,19:29,0.11,kWh,$0.02,
Electric usage,2023-01-28,19:30,19:59,0.22,kWh,$0.03,
Electric usage,2023-01-28,20:00,20:29,0.23,kWh,$0.03,
Electric usage,2023-01-28,20:30,20:59,0.21,kWh,$0.03,
Electric usage,2023-01-28,21:00,21:29,0.12,kWh,$0.02,
Electric usage,2023-01-28,21:30,21:59,0.46,kWh,$0.06,
Electric usage,2023-01-28,22:00,22:29,0.10,kWh,$0.01,
Electric usage,2023-01-28,22:30,22:59,0.31,kWh,$0.04,
Electric usage,2023-01-28,23:00,23:29,0.31,kWh,$0.04,
Electric usage,2023-01-28,23:30,23:59,0.32,kWh,$0.05,
Electric usage,2023-01-29,00:00,00:29,0.28,kWh,$0.04,
Electric usage,2023-01-29,00:30,00:59,0.28,kWh,$0.04,
Electric usage,2023-01-29,01:00,01:29,0.14,kWh,$0.02,
Electric usage,2023-01-29,01:30,01:59,0.10,kWh,$0.01,
Electric usage,2023-01-29,02:00,02:29,0.18,kWh,$0.03,
Electric usage,2023-01-29,02:30,02:59,0.07,kWh,$0.01,
Electric usage,2023-01-29,03:00,03:29,0.23,kWh,$0.03,
Electric usage,2023-01-29,03:30,03:59,0.04,kWh,$0.01,
Electric usage,2023-01-29,04:00,04:29,0.19,kWh,$0.03,
Electric usage,2023-01-29,04:30,04:59,0.10,kWh,$0.01,
Electric usage,2023-01-29,05:00,05:29,0.17,kWh,$0.02,
Electric usage,2023-01-29,05:30,05:59,0.12,kWh,$0.02,
Electric usage,2023-01-29,06:00,06:29,0.14,kWh,$0.02,
Electric usage,2023-01-29,06:30,06:59,0.14,kWh,$0.02,
Electric usage,2023-01-29,07:00,07:29,0.12,kWh,$0.02,
Electric usage,2023-01-29,07:30,07:59,0.12,kWh,$0.02,
Electric usage,2023-01-29,08:00,08:29,0.12,kWh,$0.02,
Electric usage,2023-01-29,08:30,08:59,0.17,kWh,$0.02,
Electric usage,2023-01-29,09:00,09:29,0.04,kWh,$0.01,
Electric usage,2023-01-29,09:30,09:59,0.19,kWh,$0.03,
Electric usage,2023-01-29,10:00,10:29,0.05,kWh,$0.01,
Electric usage,2023-01-29,10:30,10:59,0.21,kWh,$0.03,
Electric usage,2023-01-29,11:00,11:29,0.07,kWh,$0.01,
Electric usage,2023-01-29,11:30,11:59,0.26,kWh,$0.04,
Electric usage,2023-01-29,12:00,12:29,0.15,kWh,$0.02,
Electric usage,2023-01-29,12:30,12:59,0.13,kWh,$0.02,
Electric usage,2023-01-29,13:00,13:29,0.31,kWh,$0.04,
Electric usage,2023-01-29,13:30,13:59,0.26,kWh,$0.04,
Electric usage,2023-01-29,14:00,14:29,0.20,kWh,$0.03,
Electric usage,2023-01-29,14:30,14:59,0.12,kWh,$0.02,
Electric usage,2023-01-29,15:00,15:29,0.19,kWh,$0.03,
Electric usage,2023-01-29,15:30,15:59,0.11,kWh,$0.02,
Electric usage,2023-01-29,16:00,16:29,0.20,kWh,$0.03,
Electric usage,2023-01-29,16:30,16:59,0.06,kWh,$0.01,
Electric usage,2023-01-29,17:00,17:29,0.24,kWh,$0.03,
Electric usage,2023-01-29,17:30,17:59,0.06,kWh,$0.01,
Electric usage,2023-01-29,18:00,18:29,0.15,kWh,$0.02,
Electric usage,2023-01-29,18:30,18:59,0.06,kWh,$0.01,
Electric usage,2023-01-29,19:00,19:29,0.10,kWh,$0.01,
Electric usage,2023-01-29,19:30,19:59,0.08,kWh,$0.01,
Electric usage,2023-01-29,20:00,20:29,0.07,kWh,$0.01,
Electric usage,2023-01-29,20:30,20:59,0.12,kWh,$0.02,
Electric usage,2023-01-29,21:00,21:29,0.04,kWh,$0.01,
Electric usage,2023-01-29,21:30,21:59,0.14,kWh,$0.02,
Electric usage,2023-01-29,22:00,22:29,0.04,kWh,$0.01,
Electric usage,2023-01-29,22:30,22:59,0.14,kWh,$0.02,
Electric usage,2023-01-29,23:00,23:29,0.04,kWh,$0.01,
Electric usage,2023-01-29,23:30,23:59,0.15,kWh,$0.02,
Electric usage,2023-01-30,00:00,00:29,0.07,kWh,$0.01,
Electric usage,2023-01-30,00:30,00:59,0.15,kWh,$0.02,
Electric usage,2023-01-30,01:00,01:29,0.05,kWh,$0.01,
Electric usage,2023-01-30,01:30,01:59,0.11,kWh,$0.02,
Electric usage,2023-01-30,02:00,02:29,0.08,kWh,$0.01,
Electric usage,2023-01-30,02:30,02:59,0.07,kWh,$0.01,
Electric usage,2023-01-30,03:00,03:29,0.11,kWh,$0.02,
Electric usage,2023-01-30,03:30,03:59,0.09,kWh,$0.01,
Electric usage,2023-01-30,04:00,04:29,0.14,kWh,$0.02,
Electric usage,2023-01-30,04:30,04:59,0.02,kWh,$0.00,
Electric usage,2023-01-30,05:00,05:29,0.15,kWh,$0.02,
Electric usage,2023-01-30,05:30,05:59,0.10,kWh,$0.01,
Electric usage,2023-01-30,06:00,06:29,0.15,kWh,$0.02,
Electric usage,2023-01-30,06:30,06:59,0.03,kWh,$0.00,
Electric usage,2023-01-30,07:00,07:29,0.16,kWh,$0.02,
Electric usage,2023-01-30,07:30,07:59,0.03,kWh,$0.00,
Electric usage,2023-01-30,08:00,08:29,0.13,kWh,$0.02,
Electric usage,2023-01-30,08:30,08:59,0.17,kWh,$0.02,
Electric usage,2023-01-30,09:00,09:29,0.17,kWh,$0.02,
Electric usage,2023-01-30,09:30,09:59,0.10,kWh,$0.01,
Electric usage,2023-01-30,10:00,10:29,0.15,kWh,$0.02,
Electric usage,2023-01-30,10:30,10:59,0.26,kWh,$0.04,
Electric usage,2023-01-30,11:00,11:29,0.10,kWh,$0.01,
Electric usage,2023-01-30,11:30,11:59,0.20,kWh,$0.03,
Electric usage,2023-01-30,12:00,12:29,0.14,kWh,$0.02,
Electric usage,2023-01-30,12:30,12:59,0.14,kWh,$0.02,
Electric usage,2023-01-30,13:00,13:29,0.04,kWh,$0.01,
Electric usage,2023-01-30,13:30,13:59,0.30,kWh,$0.04,
Electric usage,2023-01-30,14:00,14:29,0.08,kWh,$0.01,
Electric usage,2023-01-30,14:30,14:59,0.23,kWh,$0.03,
Electric usage,2023-01-30,15:00,15:29,0.16,kWh,$0.02,
Electric usage,2023-01-30,15:30,15:59,0.22,kWh,$0.03,
Electric usage,2023-01-30,16:00,16:29,0.20,kWh,$0.03,
Electric usage,2023-01-30,16:30,16:59,0.12,kWh,$0.02,
Electric usage,2023-01-30,17:00,17:29,0.19,kWh,$0.03,
Electric usage,2023-01-30,17:30,17:59,0.17,kWh,$0.02,
Electric usage,2023-01-30,18:00,18:29,0.22,kWh,$0.03,
Electric usage,2023-01-30,18:30,18:59,0.08,kWh,$0.01,
Electric usage,2023-01-30,19:00,19:29,0.21,kWh,$0.03,
Electric usage,2023-01-30,19:30,19:59,0.10,kWh,$0.01,
Electric usage,2023-01-30,20:00,20:29,0.45,kWh,$0.06,
Electric usage,2023-01-30,20:30,20:59,0.14,kWh,$0.02,
Electric usage,2023-01-30,21:00,21:29,0.19,kWh,$0.03,
Electric usage,2023-01-30,21:30,21:59,0.09,kWh,$0.01,
Electric usage,2023-01-30,22:00,22:29,0.12,kWh,$0.02,
Electric usage,2023-01-30,22:30,22:59,0.12,kWh,$0.02,
Electric usage,2023-01-30,23:00,23:29,0.07,kWh,$0.01,
Electric usage,2023-01-30,23:30,23:59,0.12,kWh,$0.02,
Electric usage,2023-01-31,00:00,00:29,0.04,kWh,$0.01,
Electric usage,2023-01-31,00:30,00:59,0.14,kWh,$0.02,
Electric usage,2023-01-31,01:00,01:29,0.04,kWh,$0.01,
Electric usage,2023-01-31,01:30,01:59,0.14,kWh,$0.02,
Electric usage,2023-01-31,02:00,02:29,0.05,kWh,$0.01,
Electric usage,2023-01-31,02:30,02:59,0.13,kWh,$0.02,
Electric usage,2023-01-31,03:00,03:29,0.23,kWh,$0.03,
Electric usage,2023-01-31,03:30,03:59,0.15,kWh,$0.02,
Electric usage,2023-01-31,04:00,04:29,0.10,kWh,$0.01,
Electric usage,2023-01-31,04:30,04:59,0.12,kWh,$0.02,
Electric usage,2023-01-31,05:00,05:29,0.12,kWh,$0.02,
Electric usage,2023-01-31,05:30,05:59,0.04,kWh,$0.01,
Electric usage,2023-01-31,06:00,06:29,0.16,kWh,$0.02,
Electric usage,2023-01-31,06:30,06:59,0.02,kWh,$0.00,
Electric usage,2023-01-31,07:00,07:29,0.17,kWh,$0.02,
Electric usage,2023-01-31,07:30,07:59,0.02,kWh,$0.00,
Electric usage,2023-01-31,08:00,08:29,0.17,kWh,$0.02,
Electric usage,2023-01-31,08:30,08:59,0.12,kWh,$0.02,
Electric usage,2023-01-31,09:00,09:29,0.23,kWh,$0.03,
Electric usage,2023-01-31,09:30,09:59,0.10,kWh,$0.01,
Electric usage,2023-01-31,10:00,10:29,0.14,kWh,$0.02,
Electric usage,2023-01-31,10:30,10:59,0.14,kWh,$0.02,
Electric usage,2023-01-31,11:00,11:29,0.13,kWh,$0.02,
Electric usage,2023-01-31,11:30,11:59,0.29,kWh,$0.04,
Electric usage,2023-01-31,12:00,12:29,0.58,kWh,$0.08,
Electric usage,2023-01-31,12:30,12:59,0.24,kWh,$0.03,
Electric usage,2023-01-31,13:00,13:29,0.17,kWh,$0.02,
Electric usage,2023-01-31,13:30,13:59,0.20,kWh,$0.03,
Electric usage,2023-01-31,14:00,14:29,0.17,kWh,$0.02,
Electric usage,2023-01-31,14:30,14:59,0.20,kWh,$0.03,
Electric usage,2023-01-31,15:00,15:29,0.16,kWh,$0.02,
Electric usage,2023-01-31,15:30,15:59,0.24,kWh,$0.03,
Electric usage,2023-01-31,16:00,16:29,0.08,kWh,$0.01,
Electric usage,2023-01-31,16:30,16:59,0.25,kWh,$0.04,
Electric usage,2023-01-31,17:00,17:29,0.09,kWh,$0.01,
Electric usage,2023-01-31,17:30,17:59,0.10,kWh,$0.01,
Electric usage,2023-01-31,18:00,18:29,0.08,kWh,$0.01,
Electric usage,2023-01-31,18:30,18:59,0.06,kWh,$0.01,
Electric usage,2023-01-31,19:00,19:29,0.12,kWh,$0.02,
Electric usage,2023-01-31,19:30,19:59,0.04,kWh,$0.01,
Electric usage,2023-01-31,20:00,20:29,0.31,kWh,$0.04,
Electric usage,2023-01-31,20:30,20:59,0.25,kWh,$0.03,
Electric usage,2023-01-31,21:00,21:29,0.23,kWh,$0.03,
Electric usage,2023-01-31,21:30,21:59,0.30,kWh,$0.04,
Electric usage,2023-01-31,22:00,22:29,0.26,kWh,$0.04,
Electric usage,2023-01-31,22:30,22:59,0.28,kWh,$0.04,
Electric usage,2023-01-31,23:00,23:29,0.47,kWh,$0.07,
Electric usage,2023-01-31,23:30,23:59,0.33,kWh,$0.05,
Electric usage,2023-02-01,00:00,00:29,0.45,kWh,$0.06,
Electric usage,2023-02-01,00:30,00:59,0.31,kWh,$0.04,
Electric usage,2023-02-01,01:00,01:29,0.15,kWh,$0.02,
Electric usage,2023-02-01,01:30,01:59,0.14,kWh,$0.02,
Electric usage,2023-02-01,02:00,02:29,0.12,kWh,$0.02,
Electric usage,2023-02-01,02:30,02:59,0.17,kWh,$0.02,
Electric usage,2023-02-01,03:00,03:29,0.10,kWh,$0.01,
Electric usage,2023-02-01,03:30,03:59,0.20,kWh,$0.03,
Electric usage,2023-02-01,04:00,04:29,0.04,kWh,$0.01,
Electric usage,2023-02-01,04:30,04:59,0.18,kWh,$0.03,
Electric usage,2023-02-01,05:00,05:29,0.03,kWh,$0.00,
Electric usage,2023-02-01,05:30,05:59,0.20,kWh,$0.03,
Electric usage,2023-02-01,06:00,06:29,0.05,kWh,$0.01,
Electric usage,2023-02-01,06:30,06:59,0.17,kWh,$0.02,
Electric usage,2023-02-01,07:00,07:29,0.13,kWh,$0.02,
Electric usage,2023-02-01,07:30,07:59,0.09,kWh,$0.01,
Electric usage,2023-02-01,08:00,08:29,0.18,kWh,$0.03,
Electric usage,2023-02-01,08:30,08:59,0.08,kWh,$0.01,
Electric usage,2023-02-01,09:00,09:29,0.17,kWh,$0.02,
Electric usage,2023-02-01,09:30,09:59,0.10,kWh,$0.01,
Electric usage,2023-02-01,10:00,10:29,0.17,kWh,$0.02,
Electric usage,2023-02-01,10:30,10:59,0.12,kWh,$0.02,
Electric usage,2023-02-01,11:00,11:29,0.18,kWh,$0.03,
Electric usage,2023-02-01,11:30,11:59,0.21,kWh,$0.03,
Electric usage,2023-02-01,12:00,12:29,0.23,kWh,$0.03,
Electric usage,2023-02-01,12:30,12:59,0.18,kWh,$0.03,
Electric usage,2023-02-01,13:00,13:29,0.19,kWh,$0.03,
Electric usage,2023-02-01,13:30,13:59,0.22,kWh,$0.03,
Electric usage,2023-02-01,14:00,14:29,0.17,kWh,$0.02,
Electric usage,2023-02-01,14:30,14:59,0.20,kWh,$0.03,
Electric usage,2023-02-01,15:00,15:29,0.14,kWh,$0.02,
Electric usage,2023-02-01,15:30,15:59,0.23,kWh,$0.03,
Electric usage,2023-02-01,16:00,16:29,0.11,kWh,$0.02,
Electric usage,2023-02-01,16:30,16:59,0.35,kWh,$0.05,
Electric usage,2023-02-01,17:00,17:29,0.19,kWh,$0.03,
Electric usage,2023-02-01,17:30,17:59,0.31,kWh,$0.04,
Electric usage,2023-02-01,18:00,18:29,0.10,kWh,$0.01,
Electric usage,2023-02-01,18:30,18:59,0.20,kWh,$0.03,
Electric usage,2023-02-01,19:00,19:29,0.10,kWh,$0.01,
Electric usage,2023-02-01,19:30,19:59,0.16,kWh,$0.02,
Electric usage,2023-02-01,20:00,20:29,0.14,kWh,$0.02,
Electric usage,2023-02-01,20:30,20:59,0.11,kWh,$0.02,
Electric usage,2023-02-01,21:00,21:29,0.19,kWh,$0.03,
Electric usage,2023-02-01,21:30,21:59,0.18,kWh,$0.03,
Electric usage,2023-02-01,22:00,22:29,0.40,kWh,$0.06,
Electric usage,2023-02-01,22:30,22:59,0.10,kWh,$0.01,
Electric usage,2023-02-01,23:00,23:29,0.15,kWh,$0.02,
Electric usage,2023-02-01,23:30,23:59,0.07,kWh,$0.01,
Electric usage,2023-02-02,00:00,00:29,0.15,kWh,$0.02,
Electric usage,2023-02-02,00:30,00:59,0.09,kWh,$0.01,
Electric usage,2023-02-02,01:00,01:29,0.12,kWh,$0.02,
Electric usage,2023-02-02,01:30,01:59,0.12,kWh,$0.02,
Electric usage,2023-02-02,02:00,02:29,0.09,kWh,$0.01,
Electric usage,2023-02-02,02:30,02:59,0.14,kWh,$0.02,
Electric usage,2023-02-02,03:00,03:29,0.05,kWh,$0.01,
Electric usage,2023-02-02,03:30,03:59,0.18,kWh,$0.03,
Electric usage,2023-02-02,04:00,04:29,0.05,kWh,$0.01,
Electric usage,2023-02-02,04:30,04:59,0.17,kWh,$0.02,
Electric usage,2023-02-02,05:00,05:29,0.04,kWh,$0.01,
Electric usage,2023-02-02,05:30,05:59,0.25,kWh,$0.04,
Electric usage,2023-02-02,06:00,06:29,0.04,kWh,$0.01,
Electric usage,2023-02-02,06:30,06:59,0.17,kWh,$0.02,
Electric usage,2023-02-02,07:00,07:29,0.10,kWh,$0.01,
Electric usage,2023-02-02,07:30,07:59,0.15,kWh,$0.02,
Electric usage,2023-02-02,08:00,08:29,0.06,kWh,$0.01,
Electric usage,2023-02-02,08:30,08:59,0.21,kWh,$0.03,
Electric usage,2023-02-02,09:00,09:29,0.10,kWh,$0.01,
Electric usage,2023-02-02,09:30,09:59,0.15,kWh,$0.02,
Electric usage,2023-02-02,10:00,10:29,0.13,kWh,$0.02,
Electric usage,2023-02-02,10:30,10:59,0.05,kWh,$0.01,
Electric usage,2023-02-02,11:00,11:29,0.13,kWh,$0.02,
Electric usage,2023-02-02,11:30,11:59,0.05,kWh,$0.01,
Electric usage,2023-02-02,12:00,12:29,0.13,kWh,$0.02,
Electric usage,2023-02-02,12:30,12:59,0.05,kWh,$0.01,
Electric usage,2023-02-02,13:00,13:29,0.13,kWh,$0.02,
Electric usage,2023-02-02,13:30,13:59,0.05,kWh,$0.01,
Electric usage,2023-02-02,14:00,14:29,0.12,kWh,$0.02,
Electric usage,2023-02-02,14:30,14:59,0.07,kWh,$0.01,
Electric usage,2023-02-02,15:00,15:29,0.09,kWh,$0.01,
Electric usage,2023-02-02,15:30,15:59,0.10,kWh,$0.01,
Electric usage,2023-02-02,16:00,16:29,0.05,kWh,$0.01,
Electric usage,2023-02-02,16:30,16:59,0.13,kWh,$0.02,
Electric usage,2023-02-02,17:00,17:29,0.03,kWh,$0.00,
Electric usage,2023-02-02,17:30,17:59,0.14,kWh,$0.02,
Electric usage,2023-02-02,18:00,18:29,0.03,kWh,$0.00,
Electric usage,2023-02-02,18:30,18:59,0.14,kWh,$0.02,
Electric usage,2023-02-02,19:00,19:29,0.03,kWh,$0.00,
Electric usage,2023-02-02,19:30,19:59,0.14,kWh,$0.02,
Electric usage,2023-02-02,20:00,20:29,0.03,kWh,$0.00,
Electric usage,2023-02-02,20:30,20:59,0.12,kWh,$0.02,
Electric usage,2023-02-02,21:00,21:29,0.04,kWh,$0.01,
Electric usage,2023-02-02,21:30,21:59,0.27,kWh,$0.04,
Electric usage,2023-02-02,22:00,22:29,0.20,kWh,$0.03,
Electric usage,2023-02-02,22:30,22:59,0.12,kWh,$0.02,
Electric usage,2023-02-02,23:00,23:29,0.23,kWh,$0.03,
Electric usage,2023-02-02,23:30,23:59,0.10,kWh,$0.01,
Electric usage,2023-02-03,00:00,00:29,0.16,kWh,$0.02,
Electric usage,2023-02-03,00:30,00:59,0.04,kWh,$0.01,
Electric usage,2023-02-03,01:00,01:29,0.19,kWh,$0.03,
Electric usage,2023-02-03,01:30,01:59,0.07,kWh,$0.01,
Electric usage,2023-02-03,02:00,02:29,0.18,kWh,$0.03,
Electric usage,2023-02-03,02:30,02:59,0.10,kWh,$0.01,
Electric usage,2023-02-03,03:00,03:29,0.12,kWh,$0.02,
Electric usage,2023-02-03,03:30,03:59,0.12,kWh,$0.02,
Electric usage,2023-02-03,04:00,04:29,0.10,kWh,$0.01,
Electric usage,2023-02-03,04:30,04:59,0.09,kWh,$0.01,
Electric usage,2023-02-03,05:00,05:29,0.13,kWh,$0.02,
Electric usage,2023-02-03,05:30,05:59,0.11,kWh,$0.02,
Electric usage,2023-02-03,06:00,06:29,0.12,kWh,$0.02,
Electric usage,2023-02-03,06:30,06:59,0.13,kWh,$0.02,
Electric usage,2023-02-03,07:00,07:29,0.18,kWh,$0.03,
Electric usage,2023-02-03,07:30,07:59,0.20,kWh,$0.03,
Electric usage,2023-02-03,08:00,08:29,0.08,kWh,$0.01,
Electric usage,2023-02-03,08:30,08:59,0.23,kWh,$0.03,
Electric usage,2023-02-03,09:00,09:29,0.13,kWh,$0.02,
Electric usage,2023-02-03,09:30,09:59,0.12,kWh,$0.02,
Electric usage,2023-02-03,10:00,10:29,0.15,kWh,$0.02,
Electric usage,2023-02-03,10:30,10:59,0.10,kWh,$0.01,
Electric usage,2023-02-03,11:00,11:29,0.12,kWh,$0.02,
Electric usage,2023-02-03,11:30,11:59,0.16,kWh,$0.02,
Electric usage,2023-02-03,12:00,12:29,0.21,kWh,$0.03,
Electric usage,2023-02-03,12:30,12:59,0.18,kWh,$0.03,
Electric usage,2023-02-03,13:00,13:29,0.25,kWh,$0.04,
Electric usage,2023-02-03,13:30,13:59,0.18,kWh,$0.03,
Electric usage,2023-02-03,14:00,14:29,0.21,kWh,$0.03,
Electric usage,2023-02-03,14:30,14:59,0.20,kWh,$0.03,
Electric usage,2023-02-03,15:00,15:29,0.20,kWh,$0.03,
Electric usage,2023-02-03,15:30,15:59,0.19,kWh,$0.03,
Electric usage,2023-02-03,16:00,16:29,0.20,kWh,$0.03,
Electric usage,2023-02-03,16:30,16:59,0.27,kWh,$0.04,
Electric usage,2023-02-03,17:00,17:29,0.16,kWh,$0.02,
Electric usage,2023-02-03,17:30,17:59,0.20,kWh,$0.03,
Electric usage,2023-02-03,18:00,18:29,0.18,kWh,$0.03,
Electric usage,2023-02-03,18:30,18:59,1.58,kWh,$0.22,
Electric usage,2023-02-03,19:00,19:29,2.16,kWh,$0.30,
Electric usage,2023-02-03,19:30,19:59,2.51,kWh,$0.35,
Electric usage,2023-02-03,20:00,20:29,2.33,kWh,$0.33,
Electric usage,2023-02-03,20:30,20:59,1.42,kWh,$0.20,
Electric usage,2023-02-03,21:00,21:29,0.62,kWh,$0.09,
Electric usage,2023-02-03,21:30,21:59,0.13,kWh,$0.02,
Electric usage,2023-02-03,22:00,22:29,0.05,kWh,$0.01,
Electric usage,2023-02-03,22:30,22:59,0.11,kWh,$0.02,
Electric usage,2023-02-03,23:00,23:29,0.07,kWh,$0.01,
Electric usage,2023-02-03,23:30,23:59,0.08,kWh,$0.01,
Electric usage,2023-02-04,00:00,00:29,0.14,kWh,$0.02,
Electric usage,2023-02-04,00:30,00:59,0.07,kWh,$0.01,
Electric usage,2023-02-04,01:00,01:29,0.15,kWh,$0.02,
Electric usage,2023-02-04,01:30,01:59,0.09,kWh,$0.01,
Electric usage,2023-02-04,02:00,02:29,0.17,kWh,$0.02,
Electric usage,2023-02-04,02:30,02:59,0.04,kWh,$0.01,
Electric usage,2023-02-04,03:00,03:29,0.22,kWh,$0.03,
Electric usage,2023-02-04,03:30,03:59,0.04,kWh,$0.01,
Electric usage,2023-02-04,04:00,04:29,0.17,kWh,$0.02,
Electric usage,2023-02-04,04:30,04:59,0.04,kWh,$0.01,
Electric usage,2023-02-04,05:00,05:29,0.15,kWh,$0.02,
Electric usage,2023-02-04,05:30,05:59,0.06,kWh,$0.01,
Electric usage,2023-02-04,06:00,06:29,0.11,kWh,$0.02,
Electric usage,2023-02-04,06:30,06:59,0.10,kWh,$0.01,
Electric usage,2023-02-04,07:00,07:29,0.07,kWh,$0.01,
Electric usage,2023-02-04,07:30,07:59,0.16,kWh,$0.02,
Electric usage,2023-02-04,08:00,08:29,0.06,kWh,$0.01,
Electric usage,2023-02-04,08:30,08:59,0.17,kWh,$0.02,
Electric usage,2023-02-04,09:00,09:29,0.14,kWh,$0.02,
Electric usage,2023-02-04,09:30,09:59,0.18,kWh,$0.03,
Electric usage,2023-02-04,10:00,10:29,0.09,kWh,$0.01,
Electric usage,2023-02-04,10:30,10:59,0.23,kWh,$0.03,
Electric usage,2023-02-04,11:00,11:29,0.11,kWh,$0.02,
Electric usage,2023-02-04,11:30,11:59,0.18,kWh,$0.03,
Electric usage,2023-02-04,12:00,12:29,0.09,kWh,$0.01,
Electric usage,2023-02-04,12:30,12:59,0.18,kWh,$0.03,
Electric usage,2023-02-04,13:00,13:29,0.12,kWh,$0.02,
Electric usage,2023-02-04,13:30,13:59,0.08,kWh,$0.01,
Electric usage,2023-02-04,14:00,14:29,0.14,kWh,$0.02,
Electric usage,2023-02-04,14:30,14:59,0.04,kWh,$0.01,
Electric usage,2023-02-04,15:00,15:29,0.14,kWh,$0.02,
Electric usage,2023-02-04,15:30,15:59,0.17,kWh,$0.02,
Electric usage,2023-02-04,16:00,16:29,0.21,kWh,$0.03,
Electric usage,2023-02-04,16:30,16:59,0.12,kWh,$0.02,
Electric usage,2023-02-04,17:00,17:29,0.21,kWh,$0.03,
Electric usage,2023-02-04,17:30,17:59,0.15,kWh,$0.02,
Electric usage,2023-02-04,18:00,18:29,0.20,kWh,$0.03,
Electric usage,2023-02-04,18:30,18:59,0.22,kWh,$0.03,
Electric usage,2023-02-04,19:00,19:29,0.30,kWh,$0.04,
Electric usage,2023-02-04,19:30,19:59,0.19,kWh,$0.03,
Electric usage,2023-02-04,20:00,20:29,0.10,kWh,$0.01,
Electric usage,2023-02-04,20:30,20:59,0.18,kWh,$0.03,
Electric usage,2023-02-04,21:00,21:29,0.02,kWh,$0.00,
Electric usage,2023-02-04,21:30,21:59,0.16,kWh,$0.02,
Electric usage,2023-02-04,22:00,22:29,0.03,kWh,$0.00,
Electric usage,2023-02-04,22:30,22:59,0.14,kWh,$0.02,
Electric usage,2023-02-04,23:00,23:29,0.03,kWh,$0.00,
Electric usage,2023-02-04,23:30,23:59,0.19,kWh,$0.03,
Electric usage,2023-02-05,00:00,00:29,0.09,kWh,$0.01,
Electric usage,2023-02-05,00:30,00:59,0.15,kWh,$0.02,
Electric usage,2023-02-05,01:00,01:29,0.24,kWh,$0.03,
Electric usage,2023-02-05,01:30,01:59,0.13,kWh,$0.02,
Electric usage,2023-02-05,02:00,02:29,0.14,kWh,$0.02,
Electric usage,2023-02-05,02:30,02:59,0.04,kWh,$0.01,
